"File","SHA256","Bytes","QpdfExitCode","QpdfOutput"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.01602v3.pdf","E1A4A322676F2522E57F7AB9DED4899CC560723A6A8007D865CD6F3B4C6A80AE","612016","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.01602v3.pdf PDF Version: 1.4 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.02022v2.pdf","29EABBAF5024BFA7A6BE9886B14067E2A989C82DDF166258C023C778D7124955","926016","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.02022v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.02849v2.pdf","3F17B7EC13CF316AA1B397217F9DD0DF244F5E973B3689942CB3E0C64F4FD93C","2065101","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.02849v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.02987v2.pdf","95CDD1CF1D870DB099F537B7B2C89ECA96AC793354DD7EAAF321926B44D6973C","942398","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.02987v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.03240v2.pdf","8FC1B5556D6AE18E5F9EAC86822214C2DD0CF91F6B3008D9A5F71F852F8E9968","717571","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.03240v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.04307v2.pdf","8FC697DDA990B79767A8145C698DC70BAC237B95B93921E8B5A8B7DCB971777F","118285","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.04307v2.pdf PDF Version: 1.4 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.04516v2.pdf","25DE244B12A70D6940EAD50C0D3C2E37FB363C53A46C8292FB1DE298E3502881","487228","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.04516v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.04625v3.pdf","4A178A39CC9DE8C4CF2BAA0C50B561CBE1854B070DA4DA1FAA8E6FF48C3356FE","387490","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.04625v3.pdf PDF Version: 1.4 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.04836v2.pdf","B2BA7544E0422F5FD9DD4302BD3828630E5F421D5737B7D5FEF15440DE88B5F8","1397501","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.04836v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.05315v2.pdf","C4FA4536082B149969F19D564667B60116750B0C1C90DF60FF5D7659DD030FDF","6281648","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.05315v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.05379v3.pdf","61CEADA165519B387110969896B75BD8F7282086B026C9EECA0455F26C58B9C5","3648491","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.05379v3.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.05541v2.pdf","977980425F18D98B8B4D62C10B1EB39F6F38BAC8A15C714DD182FA889AB8E739","42853375","3","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.05541v2.pdf PDF Version: 1.7 File is not encrypted File is linearized WARNING: C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.05541v2.pdf: linearized file contains an uncompressed object after a compressed one in a cross-reference stream WARNING: C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.05541v2.pdf: first shared object offset mismatch: hint table = 42755732; computed = 42755232 WARNING: C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.05541v2.pdf: page 0 has shared identifier entries WARNING: C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.05541v2.pdf: page 0: shared object 106: in hint table but not computed list qpdf: operation succeeded with warnings"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.05838v2.pdf","4EE13C2243E72DCF2C3A8F99A82701601F41C4034BEC2CFB6CE56F2869657435","2528412","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.05838v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.05993v4.pdf","5C6CE7D359A320DD50B6B0544608D35453C3167FF89EDA75FD86F0DD58D193FB","14163551","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.05993v4.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.06189v2.pdf","19D00002BBDB23E1A258CD686F644790298BD96EA7A30B39F852D98EAA55CC85","1057118","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.06189v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.06417v2.pdf","7E7E2F586AB8DF7E36FE2C2CF5A78D3ACE5DBE8B7EF4A07D769B23232AC1CF97","28640635","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.06417v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.06832v2.pdf","3AF5948BA311DEFDC428A16161F81780C88E566CC3C17E8FDDC83FC411158217","795206","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.06832v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.06850v4.pdf","811AB72DF664718BE590E3075B01C1D5F0643902E55D358AA62ED13E581B3F5C","6069381","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.06850v4.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.06861v2.pdf","8913BFC0FD10C9065C6A6A2B1D31986ADC16AC915DCBCE11DD539566DD211F28","3537751","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.06861v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.07016v2.pdf","A81024649EB47F7376D1212CCBCD842AFE887D558522AEAA506F7CD2A0A874F4","18088653","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.07016v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.07050v3.pdf","732C8EE8F01DCD3C5770B9C09804F9A3C6E4128D0FBC303D86C2E032B2764F79","13566640","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.07050v3.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.07350v2.pdf","19F09C27D238EFC7BBA3FA9B7EB51E2A79D2154C0D31FD3273BC88B6C92994A6","1173347","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.07350v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.08224v1.pdf","1505699460C22475FE0702B599C41DA7FE74B51D3E28681E5C1D34F69FBDFF22","964019","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.08224v1.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.08279v2.pdf","58D9D6AF6073912E7044B15246AC9155C56A6B2077B58205216BD140995E2AAE","10486290","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.08279v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.08405v2.pdf","BB89631519E8C24856F835D741F0269F739E8027F07E819AFFC9AFF544F6B99A","8612088","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.08405v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.08849v2.pdf","97AADE60D6039288F8DCF62BB3C371BBF4AA7784FF0B08910AB99F4570D51567","296138","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.08849v2.pdf PDF Version: 1.4 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.08926v3.pdf","B2BB8085F2F96EE6B07FC08933D2A51BEE17210AE46257DA4D30FA44C7D99BFD","2112730","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.08926v3.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.09050v3.pdf","3452A6427DE94C51FEBAF01335D0BF1BA7C1973A62D41BB081001B72D9A1B485","2256315","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.09050v3.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.09376v2.pdf","6C398896092720F00B618B3848E1CD483414AF0A6B4CE59102ABFD77546F945E","606185","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.09376v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.09827v1.pdf","9EF284D96FCE794D938C00A938C5A4A28E7CDFACCA34816909F0B648C8728AAC","2772080","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.09827v1.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.10362v3.pdf","B39FABE8BA9D87C7A5087ADF0EA03FD37C3CE85B7D31154D22926EDC80D86566","770098","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.10362v3.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.10701v2.pdf","03311D85CFF40EC87E78A75208988EAC2F0D65DCA86BE59EAE1A0DDE7D0846A3","1480680","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.10701v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.11047v2.pdf","F71A7F35F42CC279407F92982F8D0B3AFA6CB87D98BB28B2229DFB832261CCC3","121644","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.11047v2.pdf PDF Version: 1.4 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.11547v2.pdf","F555B9D7800BC960F52E0D0B44F5A6DDA4ADCFD3D95F62C7990168CF8E751E5C","411416","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.11547v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.11573v2.pdf","6A7583303205EF6365BBE82A9E74779F4067E01FF5FA34D7660198C8C6593135","1402227","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.11573v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.11956v2.pdf","2D810ADACC3AB64DC37C063EF0740E21CDDA66AFB16B7AA66B48C2D88DAE8035","718143","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.11956v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.12427v2.pdf","E1436ED1C5211555E32CFF9A1590A4A220E64B994F2DD9AC8ADCEFB142017E31","520834","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.12427v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.12488v2.pdf","C10B1398C53106B00E84B6164A51CF27CB6704EDD9CD672E3AF2C5F51EC84E79","205311","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.12488v2.pdf PDF Version: 1.4 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.12751v4.pdf","C202D0984766943FD3533BA8876AE5F82AF72819A1CB674622438D71B091F1A1","1464264","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.12751v4.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.12873v8.pdf","B7D6E98ACF1356C0845DD57DE4255E9CC17ED61E34633694264029A115CD9116","168788","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.12873v8.pdf PDF Version: 1.4 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.13159v2.pdf","E78A4286E3950A0DE69A12932E9B648A9034106D001C691D6FAAD8358F33848E","1527742","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.13159v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.14440v2.pdf","686CD404FC9CD191DE310A390D705561EACEE4C5CA90FA77CF61466B13463DC0","823233","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.14440v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.14549v3.pdf","6938C03462C29DC5F82E9D1F2DCB7E17F75138E8489AF83488DC879E52F53F74","46077147","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.14549v3.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.14562v1.pdf","C742D3859E6633E6656F80D5666D50F06DF9F44917521941629D68CB0B5076D1","2557472","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.14562v1.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.15028v3.pdf","B860BC1A414DC620723601E7031893C3656F320E7789D09E056A9BA473EE18F3","1405695","3","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.15028v3.pdf PDF Version: 1.6 File is not encrypted File is not linearized WARNING: C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.15028v3.pdf: xref entry for the xref stream itself is missing - a common error handled correctly by qpdf and most other applications qpdf: operation succeeded with warnings"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.15410v3.pdf","C5738EE1F84A7978B810BDC0447FE6DA11566008482669704A69FD08793BAC2B","1378049","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.15410v3.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.15647v3.pdf","DAA9C9DB00281CAF438D8A63EAEE69EEA0AE1DD976D168FDCE0EA1466615E28A","8235576","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.15647v3.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.15911v2.pdf","33DA6ADF751A8BEAA4112E45E4EB2926DEB29CE2BA5ED3EC40FCD82412136090","4245582","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.15911v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.16003v2.pdf","421B4BE505B5CC101CD1F3BEE5630ADC00DAFF62C0BB5D444BB6BCB70126AF09","5420431","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.16003v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.16536v2.pdf","FDA8F4385B21A94C1490D80DB6CEC501CD20CAAEF9F11BAE97454A08DA2719F4","157825","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.16536v2.pdf PDF Version: 1.4 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.16921v2.pdf","62D3F4658461E69171E702444B74838111803CB6130A461ED0E99FD5F047D401","244278","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.16921v2.pdf PDF Version: 1.4 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.17093v2.pdf","E1AA526C86B5301DEDBC5BECC8C9BE6022CE64B5D3569FD40B0E7D6A3E1E2717","784235","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.17093v2.pdf PDF Version: 1.4 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.17232v2.pdf","EEA029652D1892CF2DB71D3F22939DBDEF4C1F792CE85128836693712C0D33CD","2828996","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.17232v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.17387v1.pdf","4D75940DC9CEBA59B0CB6FE2E51AA6168D539A9836B643C1E85FBB8ADB74819A","16677805","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.17387v1.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.17728v2.pdf","B5972AD3BC3B5534565C576C6F823B9FFC029F9777D55B8C04BBDE5C329CB433","787450","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.17728v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.18046v2.pdf","C45892689F75CFB42CB9A374EC8A2A1981B831089E7AC9AF4E80328DA0525A08","812429","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.18046v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.18101v2.pdf","90DA47919A2FCBABCC728722E5815F414ECBFA5927D2C964DC2CEA456B64A9FF","1175055","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.18101v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.19155v3.pdf","64FF7DF260962777FEEC8029E276C0707CADDE5AEF27E76A0E42A5B51F4815B3","1818648","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.19155v3.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.19197v1.pdf","F3AC59DAF90EA1817C123FAB616FEE3F2637611E313EDD7817554FBA9DE8F428","2306879","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.19197v1.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.19751v2.pdf","4338E9F6350F157CBFCFB3BED53262D4868D127A477A99B03BD0C0A63CE84183","2605515","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.19751v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.19900v2.pdf","5FEF36C2C47D99507F33490C6AB8B92A0F3D2F1DBAB9567FBFB7AE93205E42BD","7672779","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.19900v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.20234v2.pdf","175CA3948C315C30084ABFFE2273620CF801201670279436B11F5CA8385ED24F","595785","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.20234v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
"regression/arxiv-cc-2025-01-08-to-14-batch2/2410.20974v2.pdf","2566F1F4FECEFC90A8C049DD0E36C7B7E0351C3FDECA60E2014CE31D9280DCC9","8706805","0","checking C:\Users\steve\code\KillerPDF-Corpus\corpus\regression\arxiv-cc-2025-01-08-to-14-batch2\2410.20974v2.pdf PDF Version: 1.5 File is not encrypted File is not linearized No syntax or stream encoding errors found; the file may still contain errors that qpdf cannot detect"
