"Source","SourceRevision","SourcePath","DestinationPath","SHA256","Bytes","Status"
"pdfbox","f0bb91daa907e790fe899bec7e058c22bb6ffaad","pdfbox/src/test/resources/input/PDFBOX-4532-reduced.pdf","corpus/regression/pdfbox/pdfbox/src/test/resources/input/PDFBOX-4532-reduced.pdf","600A823076CCFDF20CC4FBE128797DE58728DAC80D5B088DF5A066106325FA91","86730","added"
"pdfbox","f0bb91daa907e790fe899bec7e058c22bb6ffaad","pdfbox/src/test/resources/input/PDFBOX-5002.pdf","corpus/regression/pdfbox/pdfbox/src/test/resources/input/PDFBOX-5002.pdf","401586241A33742D6C562AC18859D4FB3F7D078C828C2ECA9DB3D3A8DFF5FCB1","941","added"
"pdfbox","f0bb91daa907e790fe899bec7e058c22bb6ffaad","pdfbox/src/test/resources/input/PDFBOX-5350-JX57O5E5YG6XM4FZABPULQGTW4OXPCWA-p1-reduced.pdf","corpus/regression/pdfbox/pdfbox/src/test/resources/input/PDFBOX-5350-JX57O5E5YG6XM4FZABPULQGTW4OXPCWA-p1-reduced.pdf","AD13A85449C62B7665D552E3702BE867DE213EFB0DEFD8742A1D5A3D748FBFC9","48143","added"
"pdfbox","f0bb91daa907e790fe899bec7e058c22bb6ffaad","pdfbox/src/test/resources/input/PDFBOX-5747-unicode-surrogate-with-diacritic-reduced.pdf","corpus/regression/pdfbox/pdfbox/src/test/resources/input/PDFBOX-5747-unicode-surrogate-with-diacritic-reduced.pdf","4E822BA5255923364BAF5FDC14141A6CB6B860A5F4F86261043E7E08C7FCE382","2019","added"
"pdfbox","f0bb91daa907e790fe899bec7e058c22bb6ffaad","pdfbox/src/test/resources/input/PDFBOX-5838-0024320-reduced.pdf","corpus/regression/pdfbox/pdfbox/src/test/resources/input/PDFBOX-5838-0024320-reduced.pdf","2C0D8CCCC130E50582BAC9DD7786FC068D8E25A271DEBC341F5E724FC601D042","80769","added"
"pdfbox","f0bb91daa907e790fe899bec7e058c22bb6ffaad","pdfbox/src/test/resources/input/PDFBOX-5920-4MQTG6ZXOYSMTQ444KGQOVC6ZFQHWFNY-spaces-reduced.pdf","corpus/regression/pdfbox/pdfbox/src/test/resources/input/PDFBOX-5920-4MQTG6ZXOYSMTQ444KGQOVC6ZFQHWFNY-spaces-reduced.pdf","5D817C599E1D0E12D2568B75598D34DF4A376A694465F14E94BBD73304754D47","5821","added"
"pdfbox","f0bb91daa907e790fe899bec7e058c22bb6ffaad","pdfbox/src/test/resources/input/PDFBOX-5920-Y5U2XZCKG2U6TO3FC36NCGOZECHQA2PY-p39-reduced.pdf","corpus/regression/pdfbox/pdfbox/src/test/resources/input/PDFBOX-5920-Y5U2XZCKG2U6TO3FC36NCGOZECHQA2PY-p39-reduced.pdf","890533587524FFC1A591214690E725326420E5C4714A81B28F11597AC3D307E1","12597","added"
"pdfbox","f0bb91daa907e790fe899bec7e058c22bb6ffaad","pdfbox/src/test/resources/input/rotation.pdf","","5087C2AFE763D145537D652BB3BC6C321ACE3A267B2679AE2C178ADD3BA7F1D9","6605","duplicate"
"pdfbox","f0bb91daa907e790fe899bec7e058c22bb6ffaad","pdfbox/src/test/resources/input/sample_fonts_solidconvertor.pdf","corpus/regression/pdfbox/pdfbox/src/test/resources/input/sample_fonts_solidconvertor.pdf","7400EC41F4274975FC4AE2D3EEA076A2910491A74C97A7C2DFA653A84EAC9C0A","57107","added"
"pdfbox","f0bb91daa907e790fe899bec7e058c22bb6ffaad","pdfbox/src/test/resources/input/sampleForSpec.pdf","corpus/regression/pdfbox/pdfbox/src/test/resources/input/sampleForSpec.pdf","BEF74B4A96B426B56A87E7646D6E7B4E03E20793226DF95AF40D31EC68DFA8EC","9364","added"
"pdfbox","f0bb91daa907e790fe899bec7e058c22bb6ffaad","pdfbox/src/test/resources/input/simple-openoffice.pdf","corpus/regression/pdfbox/pdfbox/src/test/resources/input/simple-openoffice.pdf","85E84837601E3C21899BD4B89237FB83771179C69BE4565F3F0D7248BD76C74B","15023","added"
"pdfbox","f0bb91daa907e790fe899bec7e058c22bb6ffaad","pdfbox/src/test/resources/input/yaddatest.pdf","corpus/regression/pdfbox/pdfbox/src/test/resources/input/yaddatest.pdf","FB3C58F73069B6F449C0C2033FF0429F4B2FBAE087479EB2D11F9A554A975B34","4631","added"
"pdfbox","f0bb91daa907e790fe899bec7e058c22bb6ffaad","pdfbox/src/test/resources/input/compression/acroform.pdf","corpus/regression/pdfbox/pdfbox/src/test/resources/input/compression/acroform.pdf","C823EC6E6E852F569C3358C26E823E5FCD55ED1705891CE409D2EC703E8862C9","64609","added"
"pdfbox","f0bb91daa907e790fe899bec7e058c22bb6ffaad","pdfbox/src/test/resources/input/compression/attachment.pdf","corpus/regression/pdfbox/pdfbox/src/test/resources/input/compression/attachment.pdf","8F22A77CBA7532516A486FEA9E5E73CB834461D8A9BB1A4DC98185A825DDBE4A","79414","added"
"pdfbox","f0bb91daa907e790fe899bec7e058c22bb6ffaad","pdfbox/src/test/resources/input/compression/unencrypted.pdf","corpus/regression/pdfbox/pdfbox/src/test/resources/input/compression/unencrypted.pdf","A0FB09BAE86C0E93B80309F4F86B1A9262BD5210ECA3C0BDAD0EF52094624FA8","71020","added"
"pdfbox","f0bb91daa907e790fe899bec7e058c22bb6ffaad","pdfbox/src/test/resources/input/merge/jpegrgb.pdf","corpus/regression/pdfbox/pdfbox/src/test/resources/input/merge/jpegrgb.pdf","E4777C29EC90646D4E3C98F260926050BADBA2D19DC26F9CFF565E47927F2565","41204","added"
